time_s,ref_deg,actual_deg,error_deg,current_A
2.300000000000000100e-01,2.088157894736841769e+00,9.843135226502263135e-01,1.103844372086615566e+00,2.061605394460940133e+01
2.310000000000000109e-01,2.106355263157894786e+00,9.963512347381898726e-01,1.110004028419704802e+00,2.062605002665792853e+01
2.320000000000000118e-01,2.124631578947368649e+00,1.008472814068132939e+00,1.116158764879235932e+00,2.063595335210970561e+01
2.330000000000000127e-01,2.142986842105262912e+00,1.020678382094076575e+00,1.122308460011186559e+00,2.064576450222034154e+01
2.340000000000000135e-01,2.161421052631579354e+00,1.032968059103704483e+00,1.128452993527874870e+00,2.065548405487205841e+01
2.350000000000000144e-01,2.179934210526315752e+00,1.045341964225956044e+00,1.134592246300359930e+00,2.066511258458959688e+01
2.360000000000000153e-01,2.198526315789473884e+00,1.057800215438576830e+00,1.140726100350897276e+00,2.067465066255605777e+01
2.370000000000000162e-01,2.217197368421052861e+00,1.070342929575629931e+00,1.146854438845423152e+00,2.068409885662866188e+01
2.380000000000000171e-01,2.235947368421052683e+00,1.082970222334963761e+00,1.152977146086088700e+00,2.069345773135445654e+01
2.390000000000000180e-01,2.254776315789474239e+00,1.095682208285640336e+00,1.159094107503833682e+00,2.070272784798594046e+01
2.399999999999999911e-01,2.273684210526315752e+00,1.108479000875320253e+00,1.165205209650995499e+00,2.071190976449663523e+01
2.409999999999999920e-01,2.292671052631578554e+00,1.121360712437609708e+00,1.171310340193969068e+00,2.072100403559657167e+01
2.419999999999999929e-01,2.311736842105263090e+00,1.134327454199365093e+00,1.177409387905897775e+00,2.073001121274772629e+01
2.429999999999999938e-01,2.330881578947368471e+00,1.147379336287958740e+00,1.183502242659409509e+00,2.073893184417938329e+01
2.439999999999999947e-01,2.350105263157894253e+00,1.160516467738501589e+00,1.189588795419392886e+00,2.074776647490342896e+01
2.449999999999999956e-01,2.369407894736841769e+00,1.173738956501029884e+00,1.195668938235812107e+00,2.075651564672957505e+01
2.459999999999999964e-01,2.388789473684210574e+00,1.187046909447649234e+00,1.201742564236561561e+00,2.076517989828053956e+01
2.469999999999999973e-01,2.408249999999999780e+00,1.200440432379639821e+00,1.207809567620359958e+00,2.077375976500712085e+01
2.479999999999999982e-01,2.427789473684210275e+00,1.213919630034522967e+00,1.213869843649687530e+00,2.078225577920323985e+01
2.489999999999999991e-01,2.447407894736841616e+00,1.227484606093087516e+00,1.219923288643754322e+00,2.079066847002091833e+01
2.500000000000000000e-01,2.467105263157894690e+00,1.241135463186378018e+00,1.225969799971516672e+00,2.079899836348516118e+01
2.510000000000000009e-01,2.486881578947368610e+00,1.254872302902643399e+00,1.232009276044725432e+00,2.080724598250880319e+01
2.520000000000000018e-01,2.506736842105262930e+00,1.268695225794247872e+00,1.238041616311015281e+00,2.081541184690727775e+01
2.530000000000000027e-01,2.526671052631578984e+00,1.282604331384542773e+00,1.244066721247036211e+00,2.082349647341332499e+01
2.540000000000000036e-01,2.546684210526315884e+00,1.296599718174700655e+00,1.250084492351615229e+00,2.083150037569164326e+01
2.550000000000000044e-01,2.566776315789473628e+00,1.310681483650510959e+00,1.256094832138962669e+00,2.083942406435345518e+01
2.560000000000000053e-01,2.586947368421053106e+00,1.324849724289137720e+00,1.262097644131915164e+00,2.084726804697103830e+01
2.570000000000000062e-01,2.607197368421052541e+00,1.339104535565841081e+00,1.268092832855211460e+00,2.085503282809216330e+01
2.580000000000000071e-01,2.627526315789473710e+00,1.353446011960659279e+00,1.274080303828814431e+00,2.086271890925450734e+01
2.590000000000000080e-01,2.647934210526316168e+00,1.367874246965054219e+00,1.280059963561261949e+00,2.087032678899995730e+01
2.600000000000000089e-01,2.668421052631579027e+00,1.382389333088520411e+00,1.286031719543058616e+00,2.087785696288889170e+01
2.610000000000000098e-01,2.688986842105263619e+00,1.396991361865157044e+00,1.291995480240106353e+00,2.088530992351437376e+01
2.620000000000000107e-01,2.709631578947368613e+00,1.411680423860202316e+00,1.297951155087166075e+00,2.089268616051630190e+01
2.630000000000000115e-01,2.730355263157894896e+00,1.426456608676532456e+00,1.303898654481362662e+00,2.089998616059547842e+01
2.640000000000000124e-01,2.751157894736842469e+00,1.441320004961123002e+00,1.309837889775719466e+00,2.090721040752763926e+01
2.650000000000000133e-01,2.772039473684210886e+00,1.456270700411475660e+00,1.315768773272735226e+00,2.091435938217739832e+01
2.660000000000000142e-01,2.793000000000000149e+00,1.471308781782007857e+00,1.321691218217992514e+00,2.092143356251215280e+01
2.670000000000000151e-01,2.814039473684211146e+00,1.486434334890406772e+00,1.327605138793804151e+00,2.092843342361591752e+01
2.680000000000000160e-01,2.835157894736842543e+00,1.501647444623948502e+00,1.333510450112894041e+00,2.093535943770309515e+01
2.690000000000000169e-01,2.856355263157895230e+00,1.516948194945779704e+00,1.339407068212115304e+00,2.094221207413218977e+01
2.700000000000000178e-01,2.877631578947368762e+00,1.532336668901167265e+00,1.345294910046201498e+00,2.094899179941947409e+01
2.710000000000000187e-01,2.898986842105263584e+00,1.547812948623709550e+00,1.351173893481554034e+00,2.095569907725256797e+01
2.720000000000000195e-01,2.920421052631579695e+00,1.563377115341515244e+00,1.357043937290064450e+00,2.096233436850397425e+01
2.730000000000000204e-01,2.941934210526315763e+00,1.579029249383345324e+00,1.362904961142970439e+00,2.096889813124457191e+01
2.740000000000000213e-01,2.963526315789474008e+00,1.594769430184723058e+00,1.368756885604751172e+00,2.097539082075701700e+01
2.750000000000000222e-01,2.985197368421052655e+00,1.610597736294006044e+00,1.374599632127046833e+00,2.098181288954910428e+01
2.760000000000000231e-01,3.006947368421053035e+00,1.626514245378428258e+00,1.380433123042624777e+00,2.098816478736706159e+01
2.770000000000000240e-01,3.028776315789474260e+00,1.642519034230104147e+00,1.386257281559370114e+00,2.099444696120881204e+01
2.780000000000000249e-01,3.050684210526315887e+00,1.658612178772001622e+00,1.392072031754314265e+00,2.100065985533712976e+01
2.790000000000000258e-01,3.072671052631579691e+00,1.674793754063879980e+00,1.397877298567699489e+00,2.100680391129278135e+01
2.800000000000000266e-01,3.094736842105263896e+00,1.691063834308194513e+00,1.403673007797069383e+00,2.101287956790758926e+01
2.810000000000000275e-01,3.116881578947368947e+00,1.707422492855967366e+00,1.409459086091401581e+00,2.101888726131744889e+01
2.820000000000000284e-01,3.139105263157895287e+00,1.723869802212626867e+00,1.415235460945268642e+00,2.102482742497526758e+01
2.830000000000000293e-01,3.161407894736842472e+00,1.740405834043811550e+00,1.421002060693030700e+00,2.103070048966387162e+01
2.840000000000000302e-01,3.183789473684210947e+00,1.757030659181142873e+00,1.426758814503068074e+00,2.103650688350884224e+01
2.850000000000000311e-01,3.206250000000001155e+00,1.773744347627964180e+00,1.432505652372036753e+00,2.104224703199130886e+01
2.860000000000000320e-01,3.228789473684210876e+00,1.790546968565048358e+00,1.438242505119162740e+00,2.104792135796065367e+01
2.870000000000000329e-01,3.251407894736842774e+00,1.807438590356271968e+00,1.443969304380570806e+00,2.105353028164719831e+01
2.880000000000000338e-01,3.274105263157895074e+00,1.824419280554257616e+00,1.449685982603637457e+00,2.105907422067482315e+01
2.889999999999999791e-01,3.296881578947368219e+00,1.841489105905984802e+00,1.455392473041383194e+00,2.106455359007351902e+01
2.899999999999999800e-01,3.319736842105262653e+00,1.858648132358367899e+00,1.461088709746894754e+00,2.106996880229188207e+01
2.909999999999999809e-01,3.342671052631578821e+00,1.875896425063802164e+00,1.466774627567776434e+00,2.107532026720958385e+01
2.919999999999999818e-01,3.365684210526315390e+00,1.893234048385680435e+00,1.472450162140634955e+00,2.108060839214974891e+01
2.929999999999999827e-01,3.388776315789472804e+00,1.910661065903876521e+00,1.478115249885596505e+00,2.108583358189130408e+01
2.939999999999999836e-01,3.411947368421051952e+00,1.928177540420195513e+00,1.483769828000856661e+00,2.109099623868125306e+01
2.949999999999999845e-01,3.435197368421051944e+00,1.945783533963798551e+00,1.489413834457253394e+00,2.109609676224691910e+01
2.959999999999999853e-01,3.458526315789473227e+00,1.963479107796590739e+00,1.495047207992882488e+00,2.110113554980812012e+01
2.969999999999999862e-01,3.481934210526315354e+00,1.981264322418582635e+00,1.500669888107732719e+00,2.110611299608928348e+01
2.979999999999999871e-01,3.505421052631578771e+00,1.999139237573217320e+00,1.506281815058361451e+00,2.111102949333152168e+01
2.989999999999999880e-01,3.528986842105263033e+00,2.017103912252670828e+00,1.511882929852592206e+00,2.111588543130464046e+01
2.999999999999999889e-01,3.552631578947368141e+00,2.035158404703119484e+00,1.517473174244248657e+00,2.112068119731911864e+01
3.009999999999999898e-01,3.576355263157894537e+00,2.053302772429977718e+00,1.523052490727916375e+00,2.112541717623800253e+01
3.019999999999999907e-01,3.600157894736841779e+00,2.071537072203108121e+00,1.528620822533733659e+00,2.113009375048877558e+01
3.029999999999999916e-01,3.624039473684209867e+00,2.089861360061997075e+00,1.534178113622212791e+00,2.113471130007514631e+01
3.039999999999999925e-01,3.648000000000000131e+00,2.108275691320905310e+00,1.539724308679094822e+00,2.113927020258881839e+01
3.049999999999999933e-01,3.672039473684210353e+00,2.126780120573985133e+00,1.545259353110225220e+00,2.114377083322118978e+01
3.059999999999999942e-01,3.696157894736841865e+00,2.145374701700372810e+00,1.550783193036469276e+00,2.114821356477498426e+01
3.069999999999999951e-01,3.720355263157894665e+00,2.164059487869245846e+00,1.556295775288648819e+00,2.115259876767586888e+01
3.079999999999999960e-01,3.744631578947367867e+00,2.182834531544856294e+00,1.561797047402511351e+00,2.115692680998398956e+01
3.089999999999999969e-01,3.768986842105262802e+00,2.201699884491532533e+00,1.567286957613730269e+00,2.116119805740546056e+01
3.099999999999999978e-01,3.793421052631579027e+00,2.220655597778652179e+00,1.572765454852926625e+00,2.116541287330382204e+01
3.109999999999999987e-01,3.817934210526315209e+00,2.239701721785588795e+00,1.578232488740726414e+00,2.116957161871142645e+01
3.119999999999999996e-01,3.842526315789473568e+00,2.258838306206626179e+00,1.583688009582847611e+00,2.117367465234077173e+01
3.130000000000000004e-01,3.867197368421052328e+00,2.278065400055846457e+00,1.589131968365205871e+00,2.117772233059580600e+01
3.140000000000000013e-01,3.891947368421052378e+00,2.297383051671992416e+00,1.594564316749060184e+00,2.118171500758316483e+01
3.150000000000000022e-01,3.916776315789473273e+00,2.316791308723294751e+00,1.599985007066178522e+00,2.118565303512335163e+01
3.160000000000000031e-01,3.941684210526315457e+00,2.336290218212281111e+00,1.605393992314034790e+00,2.118953676276190023e+01
3.170000000000000040e-01,3.966671052631578931e+00,2.355879826480546946e+00,1.610791226151031985e+00,2.119336653778045232e+01
3.180000000000000049e-01,3.991736842105263250e+00,2.375560179213508150e+00,1.616176662891755100e+00,2.119714270520779920e+01
3.190000000000000058e-01,4.016881578947367970e+00,2.395331321445119510e+00,1.621550257502248904e+00,2.120086560783088814e+01
3.200000000000000067e-01,4.042105263157894868e+00,2.415193297562567398e+00,1.626911965595327469e+00,2.120453558620574697e+01
3.210000000000000075e-01,4.067407894736843055e+00,2.435146151310938922e+00,1.632261743425904132e+00,2.120815297866840154e+01
3.220000000000000084e-01,4.092789473684209867e+00,2.455189925797857775e+00,1.637599547886352314e+00,2.121171812134570800e+01
3.230000000000000093e-01,4.118250000000000632e+00,2.475324663498099209e+00,1.642925336501901201e+00,2.121523134816615297e+01
3.240000000000000102e-01,4.143789473684210911e+00,2.495550406258173481e+00,1.648239067426037430e+00,2.121869299087061478e+01
3.250000000000000111e-01,4.169407894736842479e+00,2.515867195300885317e+00,1.653540699435957162e+00,2.122210337902305355e+01
3.260000000000000120e-01,4.195105263157895337e+00,2.536275071229866285e+00,1.658830191928029052e+00,2.122546284002117289e+01
3.270000000000000129e-01,4.220881578947368595e+00,2.556774074034079636e+00,1.664107504913288738e+00,2.122877169910702477e+01
3.280000000000000138e-01,4.246736842105263143e+00,2.577364243092301166e+00,1.669372599012962421e+00,2.123203027937756815e+01
3.290000000000000147e-01,4.272671052631578981e+00,2.598045617177571209e+00,1.674625435454007549e+00,2.123523890179518858e+01
3.300000000000000155e-01,4.298684210526316107e+00,2.618818234461623540e+00,1.679865976064692568e+00,2.123839788519815031e+01
3.310000000000000164e-01,4.324776315789473635e+00,2.639682132519284963e+00,1.685094183270188672e+00,2.124150754631103410e+01
3.320000000000000173e-01,4.350947368421052452e+00,2.660637348332853147e+00,1.690310020088199527e+00,2.124456819975508992e+01
3.330000000000000182e-01,4.377197368421053447e+00,2.681683918296444702e+00,1.695513450124608745e+00,2.124758015805857170e+01
3.340000000000000191e-01,4.403526315789474843e+00,2.702821878220321938e+00,1.700704437569152461e+00,2.125054373166701893e+01
3.350000000000000200e-01,4.429934210526315752e+00,2.724051263335191653e+00,1.705882947191124543e+00,2.125345922895348849e+01
3.360000000000000209e-01,4.456421052631579727e+00,2.745372108296477265e+00,1.711048944335102018e+00,2.125632695622873669e+01
3.370000000000000218e-01,4.482986842105263214e+00,2.766784447188571860e+00,1.716202394916691354e+00,2.125914721775136940e+01
3.380000000000000226e-01,4.509631578947368880e+00,2.788288313529057927e+00,1.721343265418310509e+00,2.126192031573793173e+01
3.390000000000000235e-01,4.536355263157895834e+00,2.809883740272911545e+00,1.726471522884983845e+00,2.126464655037296581e+01
3.400000000000000244e-01,4.563157894736842302e+00,2.831570759816672833e+00,1.731587134920169913e+00,2.126732621981900806e+01
3.410000000000000253e-01,4.590039473684210947e+00,2.853349404002598177e+00,1.736690069681612991e+00,2.126995962022655462e+01
3.420000000000000262e-01,4.616999999999999993e+00,2.875219704122784936e+00,1.741780295877215279e+00,2.127254704574398403e+01
3.430000000000000271e-01,4.644039473684211217e+00,2.897181690923274822e+00,1.746857782760936173e+00,2.127508878852741248e+01
3.440000000000000280e-01,4.671157894736842842e+00,2.919235394608128420e+00,1.751922500128714422e+00,2.127758513875053481e+01
3.450000000000000289e-01,4.698355263157895756e+00,2.941380844843479725e+00,1.756974418314415587e+00,2.128003638461440516e+01
3.460000000000000298e-01,4.725631578947369071e+00,2.963618070761566248e+00,1.762013508185803046e+00,2.128244281235717850e+01
3.470000000000000306e-01,4.752986842105263676e+00,2.985947100964732481e+00,1.767039741140531195e+00,2.128480470626378818e+01
3.480000000000000315e-01,4.780421052631579570e+00,3.008367963529413380e+00,1.772053089102165968e+00,2.128712234867562358e+01
3.490000000000000324e-01,4.807934210526316754e+00,3.030880686010090308e+00,1.777053524516226446e+00,2.128939602000011888e+01
3.500000000000000333e-01,4.835526315789474339e+00,3.053485295443229219e+00,1.782041020346245341e+00,2.129162599872032757e+01
3.510000000000000342e-01,4.863197368421053213e+00,3.076181818351188202e+00,1.787015550069864789e+00,2.129381256140443668e+01
3.519999999999999796e-01,4.890947368421051600e+00,3.098970280746109918e+00,1.791977087674941682e+00,2.129595598271525603e+01
3.529999999999999805e-01,4.918776315789473053e+00,3.121850708133782515e+00,1.796925607655690316e+00,2.129805653541963650e+01
3.539999999999999813e-01,4.946684210526314907e+00,3.144823125517484108e+00,1.801861085008831020e+00,2.130011449039788474e+01
3.549999999999999822e-01,4.974671052631578938e+00,3.167887557401802834e+00,1.806783495229775660e+00,2.130213011665310319e+01
3.559999999999999831e-01,5.002736842105262483e+00,3.191044027796432037e+00,1.811692814308830224e+00,2.130410368132049115e+01
3.569999999999999840e-01,5.030881578947367316e+00,3.214292560219945027e+00,1.816589018727422067e+00,2.130603544967662444e+01
3.579999999999999849e-01,5.059105263157894328e+00,3.237633177703546306e+00,1.821472085454348022e+00,2.130792568514867469e+01
3.589999999999999858e-01,5.087407894736841740e+00,3.261065902794800575e+00,1.826341991942041831e+00,2.130977464932358956e+01
